time,tavg,tmin,tmax,Humidity (%),WindSpeed,Precipitation
,,,,75.73943545,21.3378144,0
,,,,71.12795827,15.05546657,0.79
,,,,84.89822942,15.07008078,0
,,,,65.2423423,14.53284761,6.69
,,,,69.63497283,13.04856573,9.57
,,,,74.53677164,18.99344996,11.2
,,,,68.00239692,15.79751174,0.55
,,,,80.57825012,13.04010364,16.65
,,,,83.38435276,13.67486715,8.8
,,,,71.35182522,13.96894303,0
,,,,77.69697798,12.18785674,13.53
,,,,73.36649132,17.6988568,12.98
,,,,61.53672523,12.13657972,2.28
,,,,64.24297288,7.706335415,8.46
,,,,50.44137815,6.386202959,4.88
,,,,64.53157716,8.083772767,16.15
,,,,61.65863284,10.25994903,0.78
,,,,64.32796888,13.98869247,3.34
,,,,57.33934383,7.615054338,0
,,,,53.68932936,14.02190415,0.5
,,,,50.17624912,14.35755596,0
,,,,67.43117396,7.979130178,5.4
,,,,55.53752351,11.21505616,7.71
,,,,58.38367918,7.145330051,1.6
,,,,60.35214572,14.37898327,0
,,,,53.74682344,12.94683465,13.71
,,,,57.82055916,11.32609632,0.8
,,,,61.71736868,6.957877045,0.59
,,,,53.00229851,9.669683111,6.82
,,,,62.62972649,12.5461486,0
,,,,55.60990353,8.709895198,0
,,,,69.03106543,8.155431707,6.39
,,,,65.39754237,10.87590244,9.47
,,,,57.72634606,5.719923957,1.69
,,,,67.10175842,6.976712193,0
,,,,67.29404513,8.153705797,7.67
,,,,67.60964176,10.4763686,0
,,,,64.88776324,14.83705974,5.44
,,,,64.49821662,7.717237089,0
,,,,63.59053353,5.646161217,1.17
,,,,61.08280488,9.22048387,4.53
,,,,59.02599967,9.008217157,0
,,,,57.4186263,6.750840362,0.71
,,,,64.56550774,11.94111165,0.79
,,,,56.674461,6.023825521,2.41
,,,,58.60426948,8.866595969,3.83
,,,,64.34377498,10.04066022,2.99
,,,,50.24514065,14.25857149,3.13
,,,,67.07619355,8.029870579,8.36
,,,,52.78307968,13.86160136,10.2
,,,,54.80063475,7.344065783,5.34
,,,,63.14607234,8.779262514,4.42
,,,,61.67708123,11.09524965,0
,,,,51.76209116,12.9934996,0
,,,,62.45429846,12.87861437,1.26
,,,,60.76357043,7.751111948,10.67
,,,,54.79876035,12.88688108,1.74
,,,,55.23551932,12.13986998,6.56
,,,,50.77671939,6.277498348,1.99
,,,,64.71950283,12.92215003,3.79
,,,,52.65507111,8.435638086,0
,,,,62.31013655,11.20410676,6.78
,,,,59.60017631,7.307961734,3.12
,,,,52.78532909,12.27016816,0
,,,,58.04162572,5.124294716,0
,,,,61.24509033,13.05836742,6.83
,,,,56.12812424,8.324593438,4.86
,,,,67.60018652,12.97471231,4.03
,,,,56.42406793,7.573767078,0
,,,,65.95571484,12.08756365,6.8
,,,,68.52071679,14.9282848,0
,,,,60.35824599,8.713109061,7.54
,,,,69.21667215,14.35656714,0
,,,,51.37402828,6.256727735,0
,,,,67.54401092,6.851335041,2.9
,,,,66.17551541,13.72062392,6.32
,,,,52.08905197,11.06207681,6.94
,,,,59.31155201,14.00673593,3.96
,,,,52.59731557,12.06661137,8.75
,,,,60.12561431,6.091905547,4.35
,,,,67.5645368,12.4822282,3.46
,,,,51.91876169,6.717828661,0
,,,,55.2049441,5.456291818,0
,,,,69.80421693,14.58980338,8.29
,,,,61.07735698,12.56556232,0
,,,,65.78076046,5.802209635,1.58
,,,,58.50322835,9.268709858,0.99
,,,,53.99258205,10.28591832,0
,,,,57.02111736,6.113373922,0
,,,,61.82854535,10.96722665,2.76
,,,,56.24892463,7.476965769,0
,,,,57.07879189,13.80836812,1.22
,,,,59.36775848,8.003199176,0
,,,,66.29255779,8.423629645,3.5
,,,,64.37857449,6.959920308,7.43
,,,,50.88059994,11.11305931,9.87
,,,,62.18344155,6.93919383,3.43
,,,,59.99574681,11.61634299,0
,,,,62.68734069,10.91754423,10.08
,,,,55.35729342,8.345481464,4.95
,,,,69.48337771,8.688222217,0.17
,,,,58.04882107,6.247656196,1.33
,,,,61.23717555,8.852510193,0
,,,,66.41175522,7.803341877,6.62
,,,,52.7244988,7.161787818,7.9
,,,,68.30437577,12.2591993,4.66
,,,,64.54595164,9.998398198,8.47
,,,,63.28410909,7.954726324,2.68
,,,,53.33241589,5.88716084,14.75
,,,,60.68043823,5.633709825,2.36
,,,,52.27827998,10.18440187,0
,,,,66.97762773,13.48754257,7.57
,,,,62.65681497,14.52106736,0.99
,,,,69.97840896,12.61859855,8.37
,,,,56.64560753,5.557851481,4.46
,,,,52.09343548,10.36779955,0
,,,,61.74899469,12.81013919,2.51
,,,,57.3107141,12.53866029,0
,,,,66.06078273,14.19171707,0
,,,,60.63884489,9.680146657,4.63
,,,,67.50901997,9.484991805,6.8
,,,,63.54755023,7.879139641,6.96
,,,,60.86662657,5.007458411,0
,,,,50.46790055,11.56818715,8.35
,,,,57.29696439,9.291536001,3.12
,,,,67.00228364,13.66642565,5.95
,,,,59.83912547,7.740872713,8.37
,,,,57.7054577,14.33360204,4.23
,,,,59.59181951,6.222949376,0
,,,,50.0736753,13.58512649,8.9
,,,,69.31543035,8.180530946,5.18
,,,,57.16522757,7.968680605,5.08
,,,,62.71899881,14.36390664,0
,,,,57.8936476,9.152576014,8.97
,,,,69.72212593,10.55720111,5.14
,,,,58.16070763,10.70764648,0
,,,,69.49470164,9.188594087,1.92
,,,,60.31435209,10.60237037,2.61
,,,,61.69178675,11.20356651,3.27
,,,,51.33765661,9.832934118,1.98
,,,,65.20936251,6.53701994,3.07
,,,,65.80295651,11.4684556,7.77
,,,,51.13172418,11.83336182,2.66
,,,,59.87803963,5.761868946,0.23
,,,,67.91875555,6.473396593,3.75
,,,,59.3217929,10.46157568,8.49
,,,,61.51830763,8.65433211,6.72
,,,,66.39396016,8.472141976,0
,,,,60.6607303,12.03769099,0
,,,,67.08932646,7.924329142,0
,,,,52.4472941,13.16054937,5.15
,,,,68.7636276,10.32792058,8.45
,,,,50.29128993,5.021867849,2.72
,,,,65.61655623,6.272001958,3.63
,,,,62.24311006,12.68924811,0
,,,,55.06490744,5.859130746,8.5
,,,,64.15759488,13.71201598,0
,,,,55.62415213,11.45235551,8.48
,,,,54.33467152,7.119593503,0
,,,,69.46337253,11.68769252,11.12
,,,,67.36935964,10.22859942,0
,,,,67.32322844,6.961115279,0
,,,,68.66974267,11.54570107,8.88
,,,,59.20913048,12.60503369,8.76
,,,,54.78452187,13.45476545,1.65
,,,,58.89558001,14.40417745,0
,,,,51.16240247,8.255553977,0
,,,,67.07918248,9.75919156,9.98
,,,,66.66255005,5.46467272,5.09
,,,,60.21066221,12.7892747,3.79
,,,,58.00332852,13.94250852,0
,,,,52.38377789,8.991247111,1.07
,,,,62.84145867,5.593711285,7.33
,,,,51.02917955,14.38902813,0
,,,,52.7016574,11.66033151,7.26
,,,,68.09856742,7.936685193,6.24
,,,,68.05195877,11.282955,10.94
,,,,55.09464245,6.573589992,5.68
,,,,59.5968862,11.75889884,7.37
,,,,54.91846988,12.48005967,0
,,,,60.99811732,13.15855829,1.83
,,,,53.08226768,9.022418356,2.51
,,,,61.97453614,9.360269473,4.88
,,,,54.2336453,13.06059076,3.57
,,,,58.47859348,10.30306607,8.02
,,,,55.42798915,10.8905423,3.69
,,,,61.58745609,10.19313288,0
,,,,50.82414126,9.026190502,0
,,,,56.19029055,12.44570587,10.58
,,,,62.76289564,14.70459574,4.43
,,,,64.1126573,5.568718452,3.63
,,,,53.85469437,7.751353386,4.3
,,,,56.2601007,13.33129358,4
,,,,59.96180202,12.3407674,1.47
,,,,64.04628477,7.208923387,6.03
,,,,56.80186617,14.31766356,8.07
,,,,62.28963914,13.25945968,7.25
,,,,64.70149967,14.41159868,2.78
,,,,69.75833869,13.06669531,0
,,,,63.66518942,11.32598419,0
,,,,54.3398289,5.21499781,7.81
,,,,52.20149342,14.93313296,0.58
,,,,66.10452078,13.2053144,3.75
,,,,68.59115133,10.24115493,0
,,,,55.37282116,9.921417549,3.99
,,,,62.97494349,7.509292524,8.58
,,,,60.45332708,13.37456307,9.49
,,,,53.38396444,6.311576565,0
,,,,55.46289383,6.399651136,6.53
,,,,66.33648342,7.603048837,0
,,,,69.68827503,7.940635813,11.8
,,,,52.53208622,9.046705991,12.71
,,,,58.44772225,5.835328459,4.91
,,,,54.49426901,6.070511314,3.5
,,,,58.07198133,8.042589712,2.05
,,,,61.92677766,11.78504489,10.42
,,,,68.05562381,5.921199573,3.8
,,,,63.61052009,7.625708346,4.48
,,,,57.04048074,13.29685995,1.84
,,,,58.30999261,5.448742138,3.22
,,,,62.85750724,8.22414869,5.64
,,,,69.43034901,14.75052869,5.17
,,,,52.59022525,10.79219723,7.49
,,,,62.41099635,9.518699681,4.19
,,,,67.99446373,5.14002322,2.27
,,,,57.356602,5.411501154,4.61
,,,,61.68490791,12.4569687,4.15
,,,,68.0047168,12.88903135,0
,,,,50.73576426,9.82354107,0
,,,,58.44817846,14.12412826,0
,,,,55.98206158,14.88192694,0
,,,,53.71473943,8.239816749,7.44
,,,,59.54577971,7.148304239,0
,,,,53.81647516,7.842332095,10.14
,,,,55.45670983,5.127764597,0
,,,,59.22301983,9.730292433,6.02
,,,,55.59729867,13.57385627,12.56
,,,,58.78332482,8.253526056,6.01
,,,,67.60872407,13.13579604,12.65
,,,,66.30000539,14.02268114,0
,,,,52.57123482,9.474789339,8.98
,,,,62.86445487,8.764516744,0
,,,,66.66002048,5.394103208,7.93
,,,,51.62023594,6.48079696,2.71
,,,,54.15218064,14.41072844,4.21
,,,,67.57405797,14.5538102,2.89
,,,,53.14510877,9.192003996,1.46
,,,,56.66594936,7.539906352,3.64
,,,,54.79858647,11.75915002,5.17
,,,,65.41699008,9.698259653,0
,,,,56.59271304,14.80083032,1.6
,,,,51.72803456,8.954814098,6.27
,,,,57.96463366,6.306803705,3.79
,,,,66.15643616,9.439617931,7.84
,,,,54.8599761,11.42989724,0
,,,,64.3683741,8.920240563,16.66
,,,,50.00984315,10.09441377,23.48
,,,,54.15339657,5.45775909,7.76
,,,,60.66631133,14.87572994,6.23
,,,,56.03300918,9.285879941,32.23
,,,,58.55626068,5.327057905,0
,,,,53.70302011,5.544456353,4.59
,,,,60.40622681,12.04867608,3.52
,,,,55.41894986,6.595046179,21.3
,,,,50.58767058,5.463072026,27.23
,,,,63.84719122,13.10487711,28.05
,,,,64.4530466,5.847513897,2.72
,,,,67.64892815,8.459129193,15.89
,,,,58.96471437,11.92597725,4.14
,,,,68.81387941,5.648966676,27.61
,,,,65.99956408,7.344910013,16.14
,,,,64.99179374,9.17539639,11.02
,,,,60.60244705,13.21155133,14.89
,,,,68.0438856,13.65241196,25.97
,,,,55.28275529,8.308339975,16.85
,,,,59.39000231,10.77403654,7.55
,,,,68.21233493,11.95976046,9.07
,,,,63.72123022,6.896931234,22.98
,,,,68.2383211,13.72074613,0
,,,,61.62013414,13.70188505,26.29
,,,,66.89680441,5.439657945,0
,,,,65.43291614,13.09089876,13.09
,,,,59.91410652,8.785293475,2.02
,,,,60.93355708,6.569036596,54.76
,,,,69.16521874,5.598774847,0
,,,,72.22910702,19.78531084,7.13
,,,,83.57022655,15.25212454,1.67
,,,,82.41685353,15.65977956,24.55
,,,,80.59966499,14.59496995,30.78
,,,,75.43630002,13.40091769,10.5
,,,,65.23434772,21.31229299,0
,,,,81.89357409,17.85220675,40.68
,,,,84.76226788,16.32498505,26.96
,,,,71.50742589,14.15038198,39.18
,,,,72.29887375,21.43979285,9.74
,,,,76.58231616,14.11407653,17.04
,,,,79.9409691,14.75457495,4.02
,,,,73.70286247,12.92592524,0
,,,,73.95849032,17.57351393,5.83
,,,,68.73448491,21.67694649,0
,,,,81.21541181,14.79329432,10.61
,,,,81.17443457,15.77380091,0
,,,,70.44545462,14.79068159,21.58
,,,,78.70192805,19.75721428,17.15
,,,,67.50667818,21.26227645,0
,,,,71.54809482,18.86830546,0
,,,,74.98304245,21.25908844,0
,,,,77.63863181,18.57241523,24.26
,,,,77.29926966,18.52842998,44.03
,,,,65.26265315,12.38750913,0
,,,,79.02446152,21.68868946,3.61
,,,,69.63715704,13.92541908,0
,,,,66.53158457,14.05668177,8.78
,,,,68.73433465,21.89187198,9.03
,,,,74.64363036,20.64496412,26.66
,,,,74.29248309,21.84027054,0
,,,,68.90240442,16.52856631,26.88
,,,,78.72607682,20.74080464,23.44
,,,,76.36016453,12.90558801,3.29
,,,,66.39175799,13.24436289,0.51
,,,,70.10110766,12.94078861,8.29
,,,,74.48991834,16.55503527,0.63
,,,,68.34524395,15.76453644,6.73
,,,,80.29152502,12.27150122,0
,,,,71.90880523,17.28245401,7.14
,,,,67.71218207,14.67095358,5.89
,,,,73.54353123,18.28242353,14.27
,,,,72.50675053,18.93588247,30.97
,,,,71.32947085,15.58453347,9.2
,,,,71.13859587,20.06451628,0
,,,,79.34951142,15.72479402,0
,,,,80.24587455,14.96789319,20.44
,,,,74.60804973,19.77250752,15.44
,,,,71.59872005,18.60047042,10.48
,,,,81.58272634,19.89070516,14.41
,,,,75.62565744,20.88530606,24.56
,,,,66.07062482,19.41629345,16.64
,,,,72.80553121,17.93631593,16.66
,,,,69.53095646,16.5243875,33.43
,,,,69.25473834,13.80224865,12.8
,,,,77.01057091,12.50390368,1.78
,,,,78.01529314,14.09258982,31.58
,,,,74.50076323,13.76933391,3.48
,,,,78.65145573,14.40821753,0
,,,,80.98708324,12.69513566,18.22
,,,,71.18030845,19.25031937,21.7
,,,,74.00298622,21.53651869,0.08
,,,,68.90594795,19.20573258,24.62
,,,,69.23221275,15.7785363,11.86
,,,,68.94122925,20.19455386,4.97
,,,,80.28399334,13.33243305,12.48
,,,,84.25999711,13.51031396,2.78
,,,,67.21709855,20.86443504,11.78
,,,,82.74932502,13.53622406,37.07
,,,,77.36143145,15.30357043,7.01
,,,,67.03867564,15.80359587,6.45
,,,,75.17732296,19.71099654,0
,,,,73.08850423,14.6364708,5.3
,,,,70.73521203,19.26100125,0
,,,,75.70440541,13.04304895,5.08
,,,,78.81364471,15.35659209,1.37
,,,,66.64988542,18.52157144,8.26
,,,,67.01183437,21.73517101,0
,,,,73.46852064,13.26634658,49.15
,,,,83.19869156,21.44458066,0
,,,,68.28168383,18.9384057,5.95
,,,,81.76977356,19.76357919,15.92
,,,,73.14810017,21.79555373,17.97
,,,,75.79114422,14.66549315,23.04
,,,,77.36492824,16.9097234,8.08
,,,,78.16125098,15.48578055,0
,,,,81.93718472,12.63629702,34.21
,,,,67.58076252,17.56099327,0
,,,,77.92163304,17.93526929,8.78
,,,,65.32645739,16.37490775,12.8
,,,,68.69965294,16.56716061,21.3
,,,,71.23250631,16.57454921,18.52
,,,,52.47929285,11.6876382,0.08
,,,,56.86177043,10.33302737,4.02
,,,,61.38305764,8.994140334,0
,,,,59.88765092,7.272777435,14
,,,,57.25344259,10.23296884,0
,,,,62.33155967,9.764036453,7.5
,,,,50.88761973,9.259209776,0
,,,,64.37657186,9.071735951,6.2
,,,,52.08405434,6.528065181,0
,,,,64.79467432,7.995994537,7.47
,,,,56.72549415,13.61801032,12.52
,,,,51.77062139,5.173887167,3.36
,,,,51.15306229,10.13641495,5.83
,,,,63.85331351,10.49667078,7.87
,,,,52.21471249,6.501977328,0.11
,,,,62.80587226,8.908059513,7.74
,,,,51.85266415,8.457447967,0.73
,,,,61.71984847,11.31008537,13.82
,,,,67.80790995,7.291478001,0
,,,,65.07124153,13.76621553,3.81
,,,,68.33619677,11.17602294,0
,,,,64.02714354,14.57529024,8.96
,,,,50.38066886,9.368697578,15.46
,,,,55.60118422,12.0437564,4.42
,,,,61.57367288,8.375050327,12.65
,,,,55.04162811,7.090438274,7.15
,,,,53.83894408,13.49202904,11.37
,,,,52.88333694,7.183370428,7.1
,,,,63.71347225,7.857640835,11.8
,,,,68.64338946,8.094897267,11.08
,,,,57.3230675,7.778324113,0.57
,,,,53.56764071,13.44872536,0.7
,,,,63.76339121,11.50878667,1.99
,,,,52.00474837,8.326757279,0
,,,,60.74589063,7.434539965,5.78
,,,,59.0832216,14.1872782,10.35
,,,,65.29802791,5.767541567,5.63
,,,,61.45645849,9.148852671,1.44
,,,,69.58959319,5.517143582,4.21
,,,,50.8977867,7.379091197,0
,,,,65.56275684,14.62517867,0
,,,,59.06643231,13.54519938,1.49
,,,,53.64546573,8.347944428,5.59
,,,,60.58512692,12.23789838,1.77
,,,,58.71893728,10.8590409,4.02
,,,,58.86184859,13.59109992,1.83
,,,,51.00514257,9.365693632,1.03
,,,,64.28486963,7.535560104,0
,,,,66.53752056,14.68226707,5.22
,,,,53.46389836,7.671526697,0.73
,,,,60.68519496,11.18020367,3.69
,,,,69.64445035,9.143185147,0
,,,,51.0083663,5.589066062,5.95
,,,,62.51377347,12.78908195,3.55
,,,,69.93883064,14.62128339,4.35
,,,,58.28074751,12.0704271,0
,,,,65.63328193,9.373959761,0
,,,,68.46065802,13.47826127,4.57
,,,,66.29286619,6.380526626,0
,,,,50.69006808,11.265078,7.34
,,,,61.35134639,13.92098874,2.45
,,,,54.40347422,9.483766215,0
,,,,59.290013,10.71708684,0
,,,,54.32610262,8.066947723,8.05
,,,,62.45151656,13.65097239,0
,,,,60.64580456,10.64151568,5.35
,,,,64.45943886,10.64758118,3.69
,,,,54.15337608,5.140759695,6.18
,,,,60.97910962,12.07402897,0
,,,,64.75862272,7.524051718,0
,,,,56.81692675,13.83901441,4.62
,,,,64.13418164,14.12249687,3.26
,,,,58.99576353,10.63461614,7.39
,,,,52.42708625,9.708916959,2.78
,,,,51.55534398,14.51139929,9.98
,,,,59.98108484,13.90688422,3.69
,,,,62.50221662,13.46300268,11.12
,,,,64.56050855,5.493301657,11.6
,,,,55.82011197,8.143756298,11.76
,,,,51.89973047,9.871944706,0
,,,,51.4906506,8.716916484,9.09
,,,,57.39064812,12.69567171,2.89
,,,,59.04780448,13.90606954,2.92
,,,,61.00061094,10.4712419,7.1
,,,,59.27098004,5.391003207,1.23
,,,,58.56234476,13.71652101,0
,,,,56.11925264,6.129360054,3.12
,,,,54.18282732,7.929274618,12.46
,,,,51.70711341,10.04735484,1.26
,,,,61.12015613,9.103460252,2.62
,,,,56.17634934,10.69670227,4.97
,,,,68.90526127,11.85625163,1.17
,,,,59.91752913,12.64706465,2
,,,,58.52633146,7.253947231,3.63
,,,,55.18565734,8.110216503,0.93
,,,,51.4672703,12.57257083,9.55
,,,,68.83020796,11.30941451,13.59
,,,,61.38170032,6.30007458,5.3
,,,,64.23549424,14.93775271,0.56
,,,,65.48240105,13.61435718,5.55
,,,,61.09802059,9.69239419,0
,,,,54.08769437,6.7784684,0
,,,,62.41420219,12.36454031,2.58
,,,,53.21983835,7.346089304,9.31
,,,,58.45630559,14.96898552,10.04
,,,,68.53818448,9.750858011,4.97
,,,,64.56392865,13.29097187,6.51
,,,,62.4758987,12.65184825,4.17
,,,,68.69310115,5.338999129,2.51
,,,,60.84944872,10.3814478,0
,,,,62.24616373,10.31822768,8.96
,,,,57.79436157,11.95597984,0.89
,,,,54.45936911,10.41095385,7.13
,,,,50.40641069,6.62319453,2.83
,,,,63.94353225,14.60934087,0
,,,,67.03831911,14.81486366,0
,,,,61.19633873,6.760212917,0.11
,,,,68.46696556,7.297840133,3.55
,,,,52.42800452,11.39937679,8.91
,,,,53.41690464,14.22456239,6.55
,,,,62.97924101,6.672846096,0
,,,,52.46973899,9.147266761,0
,,,,62.10041874,9.01999653,6.36
,,,,59.53274105,11.1506599,12.68
,,,,61.24427376,12.92618158,7.79
,,,,64.78475492,10.62924018,13.17
,,,,69.36183914,7.540049809,0.51
,,,,64.77003957,10.82792393,2.99
,,,,54.28501075,9.30783167,9.65
,,,,65.86892895,14.63334035,0
,,,,65.21213799,11.16745701,4.91
,,,,66.43040236,5.879548563,4.58
,,,,52.2304314,11.61445407,9.99
,,,,62.62240933,10.05929183,0
,,,,65.03911137,5.685564452,1.88
,,,,58.63497327,13.104386,0
,,,,54.35704312,7.223573442,2.46
,,,,58.4103562,13.24825994,0
,,,,52.26658788,14.26080869,5.65
,,,,56.12591928,13.69383934,3.84
,,,,66.53545178,10.76257996,1.63
,,,,63.23550155,8.763292495,4.41
,,,,65.40491112,12.11984704,5.2
,,,,58.98335011,11.2142933,10.43
,,,,58.05880368,12.36927378,2.52
,,,,60.27895406,8.636861849,9.66
,,,,66.84227444,8.333963999,0
,,,,56.29001887,9.46074259,0
,,,,66.23959984,13.77893928,11
,,,,69.70028154,12.16587085,9.09
,,,,53.75616174,13.82561934,0
,,,,57.13263382,7.873252225,0
,,,,68.42990524,6.896508832,10.54
,,,,60.68464758,12.31051079,2.35
,,,,65.51618337,14.25120633,0
,,,,62.10035951,13.22901774,4.3
,,,,61.06925829,12.16866957,0.08
,,,,55.14330347,5.354492787,3.03
,,,,62.5943748,10.62140789,1.54
,,,,69.62762085,5.854882647,1.13
,,,,61.8162898,13.95117886,0
,,,,51.91699956,5.410696533,0
,,,,54.46919515,11.74932544,8.54
,,,,69.30447557,7.458610057,6.84
,,,,67.64957829,8.354951819,4.05
,,,,61.85568462,12.21882747,7.01
,,,,68.31503395,13.54784489,3.37
,,,,56.56735715,6.760555821,0
,,,,56.5204182,8.067809568,0
,,,,58.23319772,9.816187622,5.45
,,,,59.37292688,9.931533508,0
,,,,57.82906895,13.86008413,0
,,,,63.15550745,7.664380162,0
,,,,56.9376048,13.45372091,4.27
,,,,61.24443124,9.165198455,1.98
,,,,69.20455279,7.683754145,3.93
,,,,61.04106594,13.60084073,5.38
,,,,54.02487799,11.11113371,4.79
,,,,69.82665268,8.309994473,7.31
,,,,66.97028262,11.05246137,3.83
,,,,62.89475425,5.068874227,0
,,,,53.94343966,6.993006742,0
,,,,60.53213941,7.964212364,5.01
,,,,55.15855397,12.33362574,2.46
,,,,69.27375682,8.895135652,2.92
,,,,59.8367166,11.15049589,0
,,,,67.28903729,7.736199161,2.65
,,,,61.62921297,14.85170802,0
,,,,62.54367516,11.06514288,0
,,,,61.47654071,7.675055552,17.65
,,,,60.35659354,13.34421356,0
,,,,53.9243974,13.66764323,0
,,,,50.15277154,5.519948924,0
,,,,55.15160957,13.75854689,0
,,,,54.65383537,5.17685164,0.66
,,,,61.35102783,5.079224544,0
,,,,68.75476016,5.344322163,6.48
,,,,55.48083869,8.87608467,3.39
,,,,51.99233306,8.305834046,5.24
,,,,59.87479802,9.995217009,4.23
,,,,62.81299114,14.96865879,0
,,,,58.46825651,11.32315266,0
,,,,69.47795494,14.85865734,9.57
,,,,51.36575494,8.626207526,3.57
,,,,59.82617823,7.093817717,3.6
,,,,57.47009631,8.833993655,3.49
,,,,66.86473023,13.42464839,3.44
,,,,65.52919092,11.53309637,0
,,,,67.1115266,11.40645801,4.87
,,,,62.82392745,10.32826642,15.81
,,,,62.40946153,12.46079908,3.35
,,,,69.87800455,14.00413843,11.66
,,,,63.88965974,7.843220216,3.72
,,,,59.44620947,8.104956085,4.51
,,,,60.13626468,8.193238824,4.62
,,,,61.54382576,13.87731933,0
,,,,52.57693162,5.0332887,0
,,,,59.86301237,13.83251025,2.11
,,,,55.61918973,9.580810904,11.65
,,,,54.26099637,12.44761709,0.69
,,,,61.25171929,12.13630545,5.6
,,,,50.40351944,5.989493235,0
,,,,52.45979556,7.003596338,7.74
,,,,51.88650211,9.667824651,0
,,,,52.56590148,10.21315393,8.4
,,,,57.12836103,14.94524632,2.8
,,,,57.36216729,13.75298841,2.06
,,,,66.62338974,14.47882391,6.45
,,,,59.72040233,7.496238368,9.75
,,,,56.74180068,13.26283227,0
,,,,52.69015754,11.44153507,6.44
,,,,66.78589631,5.351566563,0
,,,,62.29241654,12.79625209,0
,,,,53.36935487,13.72830892,0
,,,,60.26610962,7.584453412,1.66
,,,,69.17894545,13.90220217,4.01
,,,,59.98575981,10.16709183,7.8
,,,,62.05572004,14.60140531,4.59
,,,,69.61845219,10.8092914,3.27
,,,,51.10841513,5.285210084,7.65
,,,,63.83160147,7.286112514,9.73
,,,,69.33515523,11.14832309,8.25
,,,,50.4131885,7.169731529,13.42
,,,,50.07448891,6.35105262,3.99
,,,,67.0142418,13.72209996,31.18
,,,,69.76459985,7.687308925,0
,,,,58.50400566,14.19441397,0
,,,,63.23853628,11.5800683,11.8
,,,,54.64970976,11.06278555,4.82
,,,,55.12633453,8.311148974,22.58
,,,,58.30025584,10.04810447,18.86
,,,,65.26210379,6.957493814,35.65
,,,,51.48418447,12.55361366,20.15
,,,,68.88768176,5.30612085,19.05
,,,,69.60063686,8.540632,0
,,,,51.42138085,14.20655805,8.19
,,,,54.16347428,10.38429287,25.91
,,,,63.77625471,8.190669072,56.07
,,,,59.30580312,6.348789616,0
,,,,66.40449087,6.046885216,29.66
,,,,58.70207046,6.366466774,12.25
,,,,58.42675811,11.31546202,13.79
,,,,63.10923902,8.361358434,0
,,,,52.51229855,8.377905324,4.83
,,,,53.04193132,5.240536057,10.63
,,,,66.79365474,5.34291779,25.26
,,,,52.90465717,9.916366278,34.63
,,,,67.68159994,12.83615255,4.76
,,,,65.92400983,11.84604308,3.72
,,,,62.28140708,9.949948282,23.29
,,,,69.515909,10.65515448,8.29
,,,,51.89471251,5.179274882,28.06
,,,,51.76727984,7.372382261,21.55
,,,,66.0792991,18.46555123,3.13
,,,,68.15410759,12.40146307,25.86
,,,,73.76650538,19.74226316,19.48
,,,,71.44597914,15.97689858,8.61
,,,,71.44901509,13.85850418,18.97
,,,,67.56080421,15.79456392,0
,,,,81.99766575,20.36497393,5.92
,,,,78.7383142,18.62649351,23.81
,,,,65.45142494,12.57589323,7.95
,,,,79.49529874,19.11504427,18.76
,,,,74.6429526,14.48052853,0
,,,,69.38017543,16.27478521,11.08
,,,,83.56718994,20.16805896,15.66
,,,,78.21816424,21.71366884,2.68
,,,,79.94509601,15.74613709,13.68
,,,,82.94186806,21.94178716,15.36
,,,,73.33352057,15.8240791,0
,,,,83.47658725,12.76487528,0
,,,,71.96191241,19.93571849,0
,,,,73.59195929,17.284596,0
,,,,81.89368566,16.76889957,22.89
,,,,78.56314017,21.12650132,28.99
,,,,71.19135804,20.79036691,0
,,,,69.78099258,14.25043159,0
,,,,72.2299638,18.3747341,6.38
,,,,84.26205193,12.42205218,1.98
,,,,84.11399495,16.38891584,0.73
,,,,65.31426877,19.54862321,0
,,,,75.21909028,16.79240189,11.18
,,,,77.86141976,13.13602706,0
,,,,81.35107967,17.01045925,0
,,,,81.48859887,14.6973607,4.65
,,,,69.17883484,13.39932582,13.99
,,,,84.54258322,14.55515243,8.62
,,,,70.86101882,18.48884685,19.54
,,,,67.31836122,13.69001252,41.09
,,,,65.17566775,13.73314019,11.24
,,,,66.74233532,14.83054381,33.04
,,,,65.8546822,19.74862271,0
,,,,83.13143984,15.84711488,0
,,,,66.8059847,17.40152635,0
,,,,82.00741274,21.35808297,5.87
,,,,81.90789682,16.9544096,0
,,,,82.2096643,20.22346606,21.25
,,,,81.65885458,12.79369931,2.68
,,,,75.91728761,12.60483778,9.36
,,,,70.66293316,14.45692683,11.42
,,,,66.85602267,18.03636191,30.22
,,,,82.54984901,17.52580396,2.76
,,,,66.06319739,12.93912539,4.58
,,,,75.93012399,21.49661428,30.42
,,,,71.21188499,16.84462813,34.04
,,,,77.7719524,17.12576116,33.98
,,,,75.78443098,19.02871574,33.23
,,,,67.94725329,12.46295132,0
,,,,83.22427838,19.66405395,0
,,,,78.29949279,16.43986831,42.76
,,,,68.4058435,14.39306083,20.5
,,,,83.8023144,21.79319666,38.44
,,,,76.69951257,14.83819475,25.49
,,,,74.97819159,14.65116333,19.83
,,,,72.0115051,20.5379137,20.35
,,,,72.43525796,20.25656652,9.71
,,,,69.41073568,18.04772539,12.59
,,,,76.40267978,19.44074965,0
,,,,68.36114828,16.00775664,3.74
,,,,80.27574303,15.5123833,5.46
